period,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
2022-12-21,2.9,-4.1,-1.0,28913.48,0.0,0.0,0.0,9.3
2022-12-22,6.6,-2.5,2.6,900.45,9.5,9.5,0.0,30.4
2022-12-23,12.5,-12.9,3.2,3344.59,23.0,22.4,0.42,46.0
2022-12-24,-4.8,-13.7,-10.9,29151.24,0.0,0.0,0.0,35.7
2022-12-25,-1.8,-10.2,-6.5,29102.79,0.0,0.0,0.0,25.2
2022-12-26,-1.1,-8.2,-4.9,29071.58,0.0,0.0,0.0,19.5
2022-12-27,2.7,-5.1,-1.8,28965.69,0.0,0.0,0.0,14.9
2022-12-28,6.6,-4.1,0.5,28939.21,0.0,0.0,0.0,19.2
2022-12-29,8.4,-1.2,2.7,28874.14,0.0,0.0,0.0,16.0
2022-12-30,13.3,1.2,6.0,28843.57,0.0,0.0,0.0,13.6
2022-12-31,10.9,5.7,8.5,0.0,6.3,6.3,0.0,13.2
2023-01-01,11.7,4.7,8.8,28894.6,2.1,2.1,0.0,17.4
2023-01-02,12.6,4.3,7.7,18719.18,0.5,0.5,0.0,9.0
2023-01-03,12.6,6.1,9.3,0.0,9.5,9.5,0.0,19.4
2023-01-04,17.8,9.3,12.9,21600.0,2.3,2.3,0.0,18.2
2023-01-05,12.9,7.2,9.8,7447.23,0.0,0.0,0.0,12.1
2023-01-06,8.5,3.1,6.0,11757.86,9.6,9.6,0.0,16.3
2023-01-07,8.0,0.3,3.5,16553.09,0.0,0.0,0.0,20.2
2023-01-08,4.0,-2.5,1.1,28432.17,0.0,0.0,0.0,13.7
2023-01-09,7.0,0.5,2.9,25988.02,1.5,1.2,0.21,17.9
2023-01-10,6.1,-0.1,2.5,16781.97,0.0,0.0,0.0,14.6
2023-01-11,3.7,-1.4,0.8,21982.19,0.0,0.0,0.0,13.8
2023-01-12,9.5,-0.8,5.0,0.0,11.9,11.9,0.0,21.0
2023-01-13,12.5,2.9,9.0,7200.0,1.6,1.6,0.0,27.1
2023-01-14,2.7,-0.7,0.8,0.0,0.0,0.0,0.0,26.3
2023-01-15,4.9,-1.9,0.5,30338.49,0.0,0.0,0.0,33.8
2023-01-16,8.0,-2.6,1.3,30235.9,0.0,0.0,0.0,26.3
2023-01-17,7.2,-2.2,2.3,13726.81,1.4,1.4,0.0,13.3
2023-01-18,10.6,2.7,6.4,26464.98,1.7,1.7,0.0,25.5
2023-01-19,5.4,2.2,3.8,0.0,23.5,23.5,0.0,16.3
2023-01-20,8.8,1.6,5.2,21110.71,0.6,0.6,0.0,30.7
2023-01-21,5.9,-2.1,2.6,25200.0,0.2,0.2,0.0,19.9
2023-01-22,5.4,-3.6,1.2,16024.79,5.4,5.4,0.0,15.8
2023-01-23,2.8,1.0,2.3,1000.81,16.9,16.5,0.28,25.0
2023-01-24,7.5,-1.3,2.1,27688.57,0.0,0.0,0.0,27.7
2023-01-25,10.4,-2.6,2.0,0.0,20.0,19.4,0.42,44.7
2023-01-26,11.7,2.7,7.3,31375.11,14.5,14.5,0.0,36.0
2023-01-27,5.9,-1.8,2.0,28045.05,0.0,0.0,0.0,19.2
2023-01-28,10.7,-1.0,4.2,26916.09,0.0,0.0,0.0,23.8
2023-01-29,10.3,-0.1,5.4,9702.51,0.0,0.0,0.0,22.5
2023-01-30,11.5,2.2,5.9,26784.27,0.0,0.0,0.0,13.2
2023-01-31,6.3,0.3,3.2,1459.96,2.5,1.9,0.42,19.1
2023-02-01,3.0,-3.5,-0.8,32099.59,1.6,0.0,1.12,16.5
2023-02-02,3.9,-4.6,-0.4,32067.64,0.0,0.0,0.0,19.1
2023-02-03,0.1,-10.9,-4.6,33250.05,0.0,0.0,0.0,42.2
2023-02-04,-4.1,-16.7,-9.8,33395.68,0.0,0.0,0.0,39.8
2023-02-05,8.9,-4.9,1.1,29314.56,0.0,0.0,0.0,19.1
2023-02-06,10.0,-1.2,3.9,29169.44,0.0,0.0,0.0,29.2
2023-02-07,3.5,-4.3,0.2,24573.21,2.6,2.4,0.14,21.6
2023-02-08,10.2,0.9,4.6,33986.47,0.7,0.7,0.0,22.5
2023-02-09,10.9,-2.0,4.5,547.01,0.0,0.0,0.0,20.9
2023-02-10,13.9,5.8,11.0,34292.5,0.0,0.0,0.0,28.1
2023-02-11,6.5,0.2,3.5,34448.21,0.0,0.0,0.0,23.5
2023-02-12,6.6,-0.8,2.6,12908.42,0.8,0.2,0.42,18.7
2023-02-13,13.1,2.3,6.4,34748.97,1.8,1.3,0.35,23.9
2023-02-14,11.2,2.3,6.0,34831.12,0.0,0.0,0.0,23.2
2023-02-15,16.8,2.8,9.9,29577.46,0.0,0.0,0.0,26.9
2023-02-16,19.0,9.0,12.5,20147.54,2.9,2.9,0.0,17.6
2023-02-17,15.2,0.1,9.5,747.39,8.1,8.1,0.0,33.8
2023-02-18,5.5,-2.9,0.7,35212.32,0.0,0.0,0.0,28.9
2023-02-19,7.9,-0.6,3.8,19242.29,0.0,0.0,0.0,29.8
2023-02-20,15.1,5.3,8.7,14400.0,0.0,0.0,0.0,25.3
2023-02-21,8.1,1.8,4.2,5644.65,7.1,6.5,0.42,17.8
2023-02-22,5.4,-1.0,2.3,9994.75,4.4,4.0,0.28,15.0
2023-02-23,7.5,2.4,4.3,18246.33,0.6,0.6,0.0,16.1
2023-02-24,7.2,-2.3,3.7,36175.37,0.0,0.0,0.0,35.3
2023-02-25,0.0,-5.8,-3.2,0.0,0.7,0.0,0.49,19.8
2023-02-26,10.0,-4.0,2.0,36478.3,0.0,0.0,0.0,34.7
2023-02-27,4.7,-2.4,1.4,33306.64,3.8,0.1,2.59,23.7
2023-02-28,1.9,-0.8,0.8,0.0,13.1,2.7,7.28,24.8
2023-03-01,5.6,-2.7,1.7,36550.64,3.4,0.9,1.75,22.0
2023-03-02,13.5,2.0,6.6,19049.97,1.5,1.5,0.0,23.2
2023-03-03,7.3,-1.8,3.1,22620.33,2.8,2.8,0.0,30.4
2023-03-04,6.9,3.0,5.2,3600.0,41.8,41.8,0.0,38.4
2023-03-05,12.0,-0.6,5.3,37465.31,0.0,0.0,0.0,27.4
2023-03-06,10.0,1.2,5.6,37660.01,0.0,0.0,0.0,23.1
2023-03-07,7.2,0.9,3.5,33570.54,2.7,0.2,1.75,36.3
2023-03-08,9.2,-2.3,2.7,37906.29,0.0,0.0,0.0,34.6
2023-03-09,10.2,-0.7,4.1,37406.07,0.0,0.0,0.0,22.3
2023-03-10,7.2,-1.5,3.1,20005.32,7.3,7.3,0.0,16.8
2023-03-11,6.8,1.5,4.0,11575.85,13.1,11.2,1.33,25.8
2023-03-12,7.6,-1.3,3.2,30261.13,0.0,0.0,0.0,19.2
2023-03-13,5.7,3.4,4.4,0.0,16.7,16.7,0.0,20.5
2023-03-14,3.2,0.9,1.9,0.0,12.2,8.0,2.94,44.3
2023-03-15,6.8,0.6,3.0,33077.45,0.0,0.0,0.0,38.7
2023-03-16,13.2,-1.5,5.3,38933.27,0.0,0.0,0.0,19.9
2023-03-17,14.1,2.3,8.3,18236.39,0.0,0.0,0.0,22.2
2023-03-18,10.8,2.8,7.4,40068.14,0.7,0.7,0.0,26.1
2023-03-19,3.5,-3.0,1.0,40357.99,0.0,0.0,0.0,27.3
2023-03-20,10.5,-3.5,2.9,40520.27,0.0,0.0,0.0,17.8
2023-03-21,15.6,-1.2,7.2,40682.96,0.0,0.0,0.0,20.1
2023-03-22,13.1,2.1,7.6,29659.48,0.0,0.0,0.0,23.1
2023-03-23,14.7,5.0,10.5,13393.94,2.8,2.8,0.0,24.5
2023-03-24,12.8,5.4,8.5,18000.0,0.2,0.2,0.0,19.1
2023-03-25,7.3,2.7,5.4,0.0,11.5,11.5,0.0,31.4
2023-03-26,14.8,3.0,9.1,41498.89,0.0,0.0,0.0,24.5
2023-03-27,14.6,2.3,7.6,30767.49,2.6,2.6,0.0,23.7
2023-03-28,11.0,2.9,6.3,19435.37,0.6,0.6,0.0,21.1
2023-03-29,10.8,-0.3,5.1,41986.82,0.0,0.0,0.0,24.2
2023-03-30,7.3,-1.7,3.0,42148.58,0.1,0.1,0.0,28.5
2023-03-31,9.8,-1.0,5.7,21796.87,0.0,0.0,0.0,29.4
2023-04-01,19.5,9.4,14.6,13789.95,10.1,10.1,0.0,26.7
2023-04-02,10.4,3.0,6.7,42629.83,0.0,0.0,0.0,35.3
2023-04-03,13.2,-0.4,6.9,42788.56,0.0,0.0,0.0,30.9
2023-04-04,18.5,5.7,13.0,38117.73,0.0,0.0,0.0,16.8
2023-04-05,13.4,9.1,11.5,294.95,0.4,0.4,0.0,20.5
2023-04-06,26.3,10.4,16.4,39600.0,3.3,3.3,0.0,18.7
2023-04-07,13.7,6.6,11.0,6083.74,0.0,0.0,0.0,21.9
2023-04-08,10.2,1.5,5.8,34193.01,0.0,0.0,0.0,19.9
2023-04-09,11.5,1.0,6.2,43200.0,0.0,0.0,0.0,24.2
2023-04-10,17.6,2.0,8.9,43200.0,0.0,0.0,0.0,18.8
2023-04-11,22.8,6.2,14.6,40327.97,0.0,0.0,0.0,26.0
2023-04-12,27.3,15.3,20.2,35749.15,0.0,0.0,0.0,24.1
2023-04-13,30.9,11.7,21.8,43361.85,0.0,0.0,0.0,20.6
2023-04-14,29.4,13.6,21.8,43366.13,0.0,0.0,0.0,19.2
2023-04-15,20.7,14.3,17.4,25843.79,5.0,5.0,0.0,19.5
2023-04-16,20.7,12.1,15.5,32457.37,0.0,0.0,0.0,17.7
2023-04-17,19.8,11.4,14.2,21694.71,3.1,3.1,0.0,24.5
2023-04-18,14.2,6.9,11.0,37905.72,0.1,0.1,0.0,36.5
2023-04-19,17.3,4.1,10.1,43749.86,0.0,0.0,0.0,24.5
2023-04-20,15.7,5.6,10.2,43930.61,0.0,0.0,0.0,16.2
2023-04-21,18.8,7.9,12.9,44297.93,0.0,0.0,0.0,23.9
2023-04-22,19.5,9.7,14.0,39073.76,15.7,15.7,0.0,30.5
2023-04-23,19.0,11.0,14.4,28773.89,18.4,18.4,0.0,20.6
2023-04-24,16.0,6.1,11.0,44977.26,0.0,0.0,0.0,19.1
2023-04-25,15.0,5.3,10.1,43693.88,0.3,0.3,0.0,13.2
2023-04-26,13.7,5.9,9.8,37593.5,0.9,0.9,0.0,22.1
2023-04-27,13.3,7.1,10.4,35145.16,0.7,0.7,0.0,16.8
2023-04-28,12.8,6.6,9.6,3384.38,6.1,6.1,0.0,23.3
2023-04-29,12.0,8.5,10.5,0.0,59.5,59.5,0.0,30.7
2023-04-30,14.7,10.3,12.5,541.66,22.2,22.2,0.0,27.5
2023-05-01,15.5,7.3,12.4,44891.93,1.8,1.8,0.0,38.6
2023-05-02,13.2,8.2,10.2,30021.62,0.8,0.8,0.0,26.9
2023-05-03,12.3,5.5,9.2,40324.72,0.7,0.7,0.0,14.8
2023-05-04,14.2,6.1,10.0,39163.44,1.7,1.7,0.0,16.3
2023-05-05,16.9,6.7,11.4,45945.89,3.5,3.5,0.0,11.9
2023-05-06,20.8,6.4,14.0,45133.04,0.0,0.0,0.0,19.0
2023-05-07,23.6,9.1,16.1,42241.78,0.0,0.0,0.0,22.1
2023-05-08,23.5,12.6,17.9,47771.97,0.0,0.0,0.0,21.2
2023-05-09,19.1,9.5,13.9,44934.09,0.0,0.0,0.0,21.7
2023-05-10,21.0,6.9,14.1,48011.15,0.0,0.0,0.0,19.8
2023-05-11,25.2,9.3,17.6,48127.79,0.0,0.0,0.0,21.7
2023-05-12,29.3,12.8,20.9,48242.33,0.0,0.0,0.0,15.3
2023-05-13,27.2,17.4,21.8,19739.38,0.0,0.0,0.0,19.7
2023-05-14,22.7,12.4,17.4,46864.76,0.0,0.0,0.0,22.0
2023-05-15,25.1,9.5,17.3,48571.91,0.0,0.0,0.0,18.7
2023-05-16,27.5,12.6,20.1,46965.51,0.0,0.0,0.0,24.9
2023-05-17,18.5,10.4,14.9,48778.66,0.0,0.0,0.0,26.4
2023-05-18,14.0,6.6,10.9,48878.21,0.0,0.0,0.0,22.1
2023-05-19,19.3,10.3,14.6,46182.43,0.0,0.0,0.0,33.0
2023-05-20,17.4,13.4,15.6,0.0,26.9,26.9,0.0,15.9
2023-05-21,21.6,12.8,17.1,34739.24,0.6,0.6,0.0,23.0
2023-05-22,22.8,12.1,16.6,49257.48,0.2,0.2,0.0,20.6
2023-05-23,19.2,10.9,14.3,49347.16,0.0,0.0,0.0,21.5
2023-05-24,21.7,9.7,15.4,43205.23,0.7,0.7,0.0,25.0
2023-05-25,19.0,9.9,14.5,49519.74,0.0,0.0,0.0,25.9
2023-05-26,22.0,9.8,15.9,49602.43,0.0,0.0,0.0,15.3
2023-05-27,24.1,9.7,16.9,49654.61,0.0,0.0,0.0,20.1
2023-05-28,23.4,11.4,17.5,49700.76,0.0,0.0,0.0,19.9
2023-05-29,24.5,13.6,18.3,49745.91,0.0,0.0,0.0,28.5
2023-05-30,20.1,11.5,15.4,49789.97,0.0,0.0,0.0,18.6
2023-05-31,22.4,10.5,15.9,49832.88,0.0,0.0,0.0,15.3
2023-06-01,27.2,12.1,19.3,49874.54,0.0,0.0,0.0,17.4
2023-06-02,30.5,14.9,22.1,49914.86,0.0,0.0,0.0,17.1
2023-06-03,19.9,13.9,18.1,13782.85,3.5,3.5,0.0,22.3
2023-06-04,21.2,10.2,15.3,41732.02,0.1,0.1,0.0,25.0
2023-06-05,23.8,11.3,17.6,34614.54,0.0,0.0,0.0,21.5
2023-06-06,25.6,14.4,19.3,50061.0,0.2,0.2,0.0,33.9
2023-06-07,24.9,13.0,18.6,50093.82,0.0,0.0,0.0,21.3
2023-06-08,22.2,10.5,16.6,50125.78,0.0,0.0,0.0,19.2
2023-06-09,22.6,11.5,16.7,49856.16,0.9,0.9,0.0,20.0
2023-06-10,26.1,12.1,18.9,47804.06,0.2,0.2,0.0,18.1
2023-06-11,26.9,16.2,21.0,49607.14,0.0,0.0,0.0,18.6
2023-06-12,23.8,19.0,20.7,22748.18,8.5,8.5,0.0,27.0
2023-06-13,26.2,15.9,20.8,50269.99,0.0,0.0,0.0,21.6
2023-06-14,24.5,14.6,18.3,37186.53,9.5,9.5,0.0,24.1
2023-06-15,26.0,14.8,20.2,47244.36,0.0,0.0,0.0,20.4
2023-06-16,25.6,14.9,19.0,28493.64,10.8,10.8,0.0,18.8
2023-06-17,25.2,14.6,19.8,50361.99,0.1,0.1,0.0,31.6
2023-06-18,26.3,15.5,21.2,40477.95,0.0,0.0,0.0,19.2
2023-06-19,25.0,16.1,20.3,48704.9,1.4,1.4,0.0,20.0
2023-06-20,23.3,16.2,19.3,36260.38,0.0,0.0,0.0,21.3
2023-06-21,22.7,15.3,18.6,33322.77,0.3,0.3,0.0,23.4
2023-06-22,20.8,15.2,17.9,62.59,0.3,0.3,0.0,25.0
2023-06-23,22.7,16.8,19.6,3195.95,12.4,12.4,0.0,21.8
2023-06-24,25.5,19.0,21.4,35312.16,21.2,21.2,0.0,16.9
2023-06-25,28.3,18.4,22.8,49559.37,1.9,1.9,0.0,17.9
2023-06-26,25.3,18.9,21.6,23051.21,4.6,4.6,0.0,20.3
2023-06-27,26.1,19.2,21.5,20008.1,18.7,18.7,0.0,18.8
2023-06-28,28.4,18.7,22.6,40759.07,2.1,2.1,0.0,13.8
2023-06-29,28.4,16.0,22.1,49970.01,0.0,0.0,0.0,14.3
2023-06-30,29.0,16.9,22.8,50400.0,0.0,0.0,0.0,21.1
2023-07-01,26.7,17.5,22.3,49177.14,0.0,0.0,0.0,24.7
2023-07-02,31.0,20.1,24.2,34643.0,16.1,16.1,0.0,20.6
2023-07-03,30.9,22.1,25.3,36570.01,17.8,17.8,0.0,16.8
2023-07-04,29.2,21.1,24.5,47217.92,5.4,5.4,0.0,13.2
2023-07-05,32.1,20.8,26.1,50159.03,0.0,0.0,0.0,15.2
2023-07-06,31.1,21.3,25.8,50306.41,0.0,0.0,0.0,20.0
2023-07-07,29.5,21.6,25.0,38426.64,0.6,0.6,0.0,18.4
2023-07-08,29.4,22.3,25.2,36000.0,4.4,4.4,0.0,15.2
2023-07-09,26.7,21.3,23.0,13032.95,18.5,18.5,0.0,14.9
2023-07-10,28.5,21.1,24.1,45642.85,1.3,1.3,0.0,17.2
2023-07-11,31.5,16.9,24.6,50026.26,0.0,0.0,0.0,10.6
2023-07-12,32.8,19.4,26.5,49960.91,0.0,0.0,0.0,16.3
2023-07-13,31.7,21.1,26.7,49892.98,0.2,0.2,0.0,24.4
2023-07-14,28.0,21.1,24.2,31618.15,36.6,36.6,0.0,20.7
2023-07-15,29.3,20.2,24.5,43134.84,8.0,8.0,0.0,16.8
2023-07-16,25.8,21.6,23.8,5034.75,41.4,41.4,0.0,18.2
2023-07-17,31.6,19.8,25.3,49596.93,0.1,0.1,0.0,17.6
2023-07-18,29.4,21.2,24.7,47432.87,8.3,8.3,0.0,17.1
2023-07-19,27.3,18.6,22.8,31014.88,3.8,3.8,0.0,10.9
2023-07-20,28.3,19.8,23.9,43776.64,0.5,0.5,0.0,14.9
2023-07-21,29.3,21.6,24.1,39170.75,3.5,3.5,0.0,15.6
2023-07-22,28.2,18.3,23.3,49164.14,0.0,0.0,0.0,15.1
2023-07-23,29.9,17.1,23.7,49069.36,0.5,0.5,0.0,19.3
2023-07-24,28.5,18.4,24.1,48972.11,1.9,1.9,0.0,23.1
2023-07-25,28.5,19.0,23.0,39642.41,9.0,9.0,0.0,15.1
2023-07-26,29.9,16.9,23.7,48770.73,0.4,0.4,0.0,20.9
2023-07-27,33.7,22.1,27.0,48666.84,0.7,0.7,0.0,27.5
2023-07-28,34.0,21.2,27.4,48560.93,0.0,0.0,0.0,17.3
2023-07-29,33.7,23.1,27.6,40778.24,4.3,4.3,0.0,32.8
2023-07-30,26.1,17.5,21.8,43498.18,0.0,0.0,0.0,19.6
2023-07-31,29.3,15.3,22.5,48232.43,0.0,0.0,0.0,14.9
2023-08-01,26.8,16.8,21.7,48119.69,0.0,0.0,0.0,18.9
2023-08-02,27.5,14.3,20.7,45015.79,0.0,0.0,0.0,16.9
2023-08-03,26.1,15.4,21.3,46584.53,0.9,0.9,0.0,30.0
2023-08-04,27.3,18.2,22.9,38932.62,0.9,0.9,0.0,21.3
2023-08-05,30.5,18.1,24.2,39690.17,0.2,0.2,0.0,12.9
2023-08-06,29.7,17.9,24.0,47535.96,0.0,0.0,0.0,21.8
2023-08-07,27.5,21.8,24.0,29343.46,37.9,37.9,0.0,31.2
2023-08-08,26.9,21.4,23.7,34629.14,15.2,15.2,0.0,30.6
2023-08-09,29.3,19.5,24.2,47025.53,0.1,0.1,0.0,22.4
2023-08-10,25.3,18.6,21.8,11947.04,11.9,11.9,0.0,14.9
2023-08-11,29.0,17.9,23.1,46585.59,0.1,0.1,0.0,20.2
2023-08-12,27.9,16.9,22.5,39516.02,8.6,8.6,0.0,16.6
2023-08-13,30.5,21.3,25.1,45244.22,2.9,2.9,0.0,20.8
2023-08-14,30.7,18.5,24.3,43789.9,1.3,1.3,0.0,20.5
2023-08-15,26.8,21.0,23.8,28808.07,20.3,20.3,0.0,17.5
2023-08-16,26.4,20.6,22.7,38582.7,4.0,4.0,0.0,14.4
2023-08-17,25.5,20.1,22.7,38034.42,5.9,5.9,0.0,20.3
2023-08-18,26.7,19.4,23.5,40478.75,3.1,3.1,0.0,25.3
2023-08-19,26.2,15.2,20.5,44523.06,0.0,0.0,0.0,21.0
2023-08-20,29.7,15.0,22.4,43857.0,0.0,0.0,0.0,14.4
2023-08-21,30.9,18.2,24.8,42776.47,0.1,0.1,0.0,15.1
2023-08-22,25.9,17.7,21.9,43353.61,0.0,0.0,0.0,22.7
2023-08-23,25.3,15.8,20.2,36516.62,0.0,0.0,0.0,18.1
2023-08-24,24.2,19.3,21.1,2227.95,2.2,2.2,0.0,26.4
2023-08-25,27.8,20.3,23.2,27812.71,11.1,11.1,0.0,19.7
2023-08-26,30.0,19.7,24.5,43200.0,0.4,0.4,0.0,14.8
2023-08-27,28.1,18.2,23.0,43368.15,0.5,0.5,0.0,13.3
2023-08-28,24.8,18.7,21.4,20221.69,1.1,1.1,0.0,18.4
2023-08-29,27.4,17.5,22.4,39280.88,1.6,1.6,0.0,13.5
2023-08-30,29.4,20.8,24.2,36301.15,0.7,0.7,0.0,20.7
2023-08-31,24.9,16.9,20.3,43200.0,0.0,0.0,0.0,22.5
2023-09-01,24.2,13.5,18.7,43293.71,0.0,0.0,0.0,13.7
2023-09-02,26.7,12.7,19.5,43070.86,0.0,0.0,0.0,24.2
2023-09-03,32.1,17.8,25.0,43130.48,0.3,0.3,0.0,16.8
2023-09-04,33.6,19.6,26.7,41178.81,1.2,1.2,0.0,18.1
2023-09-05,35.1,21.9,27.9,41671.95,0.0,0.0,0.0,14.1
2023-09-06,35.7,22.7,28.7,42836.78,0.0,0.0,0.0,9.4
2023-09-07,35.0,21.3,27.5,40510.55,3.8,3.8,0.0,18.5
2023-09-08,31.5,20.2,24.9,31763.07,14.3,14.3,0.0,16.1
2023-09-09,29.0,20.5,23.5,22195.36,8.5,8.5,0.0,12.6
2023-09-10,24.3,19.4,21.7,9630.55,16.5,16.5,0.0,10.7
2023-09-11,27.4,19.7,22.6,33047.02,4.4,4.4,0.0,10.5
2023-09-12,28.7,18.9,22.8,41763.5,0.2,0.2,0.0,11.9
2023-09-13,26.4,19.5,22.1,24869.7,17.1,17.1,0.0,11.9
2023-09-14,24.8,16.8,20.1,41919.12,0.0,0.0,0.0,16.9
2023-09-15,21.2,13.4,17.1,39814.57,0.0,0.0,0.0,23.3
2023-09-16,24.2,15.0,18.8,36842.12,0.0,0.0,0.0,22.0
2023-09-17,24.0,11.6,18.1,26300.11,0.5,0.5,0.0,14.8
2023-09-18,21.3,16.4,18.7,2966.63,13.9,13.9,0.0,17.3
2023-09-19,23.2,13.2,17.7,41126.56,0.0,0.0,0.0,21.5
2023-09-20,23.3,11.5,17.0,39089.31,0.0,0.0,0.0,14.3
2023-09-21,22.6,11.3,16.6,40803.63,0.0,0.0,0.0,13.0
2023-09-22,22.2,12.8,17.0,35286.1,0.0,0.0,0.0,22.6
2023-09-23,15.9,13.4,14.9,0.0,42.3,42.3,0.0,31.4
2023-09-24,19.6,15.8,17.0,439.23,17.3,17.3,0.0,31.9
2023-09-25,17.1,14.1,15.9,0.0,17.5,17.5,0.0,30.8
2023-09-26,16.8,13.2,15.0,2533.43,8.5,8.5,0.0,24.6
2023-09-27,17.5,9.1,13.5,38703.73,0.0,0.0,0.0,19.4
2023-09-28,18.5,10.5,14.1,7200.0,0.1,0.1,0.0,17.5
